,rs,x,Q2,sigma,stat_u(%),syst_u(%),norm_c(%),sigma (unshifted),2.27992462862223
131,63.2455532033676,0.000815,1.29,0,0.002457089741951,2.3,4.3,0,
132,63.2455532033676,0.00129,1.29,0,0.002390681911087,2.3,4.3,0,
133,63.2455532033676,0.00129,2.05,0,0.003061084775043,2.3,4.3,0,
134,63.2455532033676,0.00205,1.29,0,0.002381195078107,2.3,4.3,0,
135,63.2455532033676,0.00205,2.05,0,0.002985190111199,2.3,4.3,0,
136,63.2455532033676,0.00205,3.25,0.551517340356004,0.003668242085795,2.3,4.3,0.513439357280731,
137,63.2455532033676,0.00325,1.29,0,0.002406493299388,2.3,4.3,0,
138,63.2455532033676,0.00325,2.05,0,0.002972541000558,2.3,4.3,0,
139,63.2455532033676,0.00325,3.25,0.537693592706086,0.00357337375599,2.3,4.3,0.478413045406342,
140,63.2455532033676,0.00325,5.15,0.58906378473185,0.004490434277439,2.3,4.3,0.551585137844086,
141,63.2455532033676,0.00515,1.29,0,0.00244760290897,2.3,4.3,0,
142,63.2455532033676,0.00515,2.05,0,0.002994676944179,2.3,4.3,0,
143,63.2455532033676,0.00515,3.25,0.534489485943555,0.00357337375599,2.3,4.3,0.446911931037903,
144,63.2455532033676,0.00515,5.15,0.576601715544456,0.004395565947634,2.3,4.3,0.513611674308777,
145,63.2455532033676,0.00515,8.15,0.645928812492173,0.005597231458498,2.3,4.3,0.57527768611908,
146,63.2455532033676,0.00815,1.29,0,0.002498199351533,2.3,4.3,0,
147,63.2455532033676,0.00815,2.05,0,0.003042111109082,2.3,4.3,0,
148,63.2455532033676,0.00815,3.25,0.462992915672424,0.003604996532592,2.3,4.3,0.42013680934906,
149,63.2455532033676,0.00815,5.15,0.517861186993464,0.004363943171032,2.3,4.3,0.476543247699738,
150,63.2455532033676,0.00815,8.15,0.575628499110487,0.005470740352091,2.3,4.3,0.531878530979157,
151,63.2455532033676,0.00815,12.9,0.64877655716324,0.007051879182175,2.3,4.3,0.581909000873566,
152,63.2455532033676,0.0129,1.29,0,0.002558282627076,2.3,4.3,0,
153,63.2455532033676,0.0129,2.05,0,0.003102194384625,2.3,4.3,0,
154,63.2455532033676,0.0129,3.25,0.440941734966821,0.003668242085795,2.3,4.3,0.39704504609108,
155,63.2455532033676,0.0129,5.15,0.499075934776446,0.004427188724236,2.3,4.3,0.443275034427643,
156,63.2455532033676,0.0129,8.15,0.560646871498718,0.005470740352091,2.3,4.3,0.488938242197037,
157,63.2455532033676,0.0129,12.9,0.606281567406209,0.006925388075769,2.3,4.3,0.532813370227814,
158,63.2455532033676,0.0129,20.5,0.629071477760964,0.009044114108082,2.3,4.3,0.571259140968323,
159,63.2455532033676,0.0205,2.05,0,0.003162277660168,2.3,4.3,0,
160,63.2455532033676,0.0205,3.25,0.412330421791887,0.003731487638999,2.3,4.3,0.381717264652252,
161,63.2455532033676,0.0205,5.15,0.46687962265453,0.004522057054041,2.3,4.3,0.417460978031158,
162,63.2455532033676,0.0205,8.15,0.494136447861933,0.005533985905295,2.3,4.3,0.452724635601044,
163,63.2455532033676,0.0205,12.9,0.546952758344167,0.00695701085237,2.3,4.3,0.48693311214447,
164,63.2455532033676,0.0205,20.5,0.561773846733981,0.008949245778277,2.3,4.3,0.519077122211456,
165,63.2455532033676,0.0205,32.5,0.585537592951321,0.011795295672428,2.3,4.3,0.544912934303284,
166,63.2455532033676,0.0325,3.25,0.411735502549016,0.003794733192202,2.3,4.3,0.372365266084671,
167,63.2455532033676,0.0325,5.15,0.437961436325342,0.004616925383846,2.3,4.3,0.397862672805786,
168,63.2455532033676,0.0325,8.15,0.464891028343138,0.005660477011701,2.3,4.3,0.423106074333191,
169,63.2455532033676,0.0325,12.9,0.508822657162367,0.007083501958777,2.3,4.3,0.447835475206375,
170,63.2455532033676,0.0325,20.5,0.519347608011356,0.008980868554878,2.3,4.3,0.47137463092804,
171,63.2455532033676,0.0325,32.5,0.538241729529278,0.01163718178942,2.3,4.3,0.492037355899811,
172,63.2455532033676,0.0325,51.5,0.57897896361467,0.015495160534825,2.3,4.3,0.508303880691528,
173,63.2455532033676,0.0515,5.15,0.416384832189996,0.004743416490253,2.3,4.3,0.381750404834747,
174,63.2455532033676,0.0515,8.15,0.430390843616715,0.00581859089471,2.3,4.3,0.39940345287323,
175,63.2455532033676,0.0515,12.9,0.45604999187779,0.007241615841786,2.3,4.3,0.415760457515717,
176,63.2455532033676,0.0515,20.5,0.47939123725342,0.00920222799109,2.3,4.3,0.431088268756866,
177,63.2455532033676,0.0515,32.5,0.486567467137528,0.011763672895826,2.3,4.3,0.444659143686295,
178,63.2455532033676,0.0515,51.5,0.517274524751076,0.01540029220502,2.3,4.3,0.456329792737961,
179,63.2455532033676,0.0515,81.5,0.501997752229845,0.020776164227306,2.3,4.3,0.464809268712997,
180,63.2455532033676,0.0815,8.15,0.422242414059448,0.005976704777718,2.3,4.3,0.380268096923828,
181,63.2455532033676,0.0815,12.9,0.431491370447578,0.007494598054599,2.3,4.3,0.388856440782547,
182,63.2455532033676,0.0815,20.5,0.42761144959315,0.009423587427302,2.3,4.3,0.396592408418655,
183,63.2455532033676,0.0815,32.5,0.438644256709064,0.01201665510864,2.3,4.3,0.403317540884018,
184,63.2455532033676,0.0815,51.5,0.445706427828681,0.015526783311427,2.3,4.3,0.408967882394791,
185,63.2455532033676,0.0815,81.5,0.461772157754874,0.020554804791095,2.3,4.3,0.413463026285172,
186,63.2455532033676,0.0815,129,0.4583174125936,0.027385324537058,2.3,4.3,0.416460007429123,
187,63.2455532033676,0.129,12.9,0.407302819781549,0.007747580267413,2.3,4.3,0.366994470357895,
188,63.2455532033676,0.129,20.5,0.405514102640697,0.009803060746522,2.3,4.3,0.367599934339523,
189,63.2455532033676,0.129,32.5,0.39130052596796,0.01239612842786,2.3,4.3,0.367865443229675,
190,63.2455532033676,0.129,51.5,0.397211276788198,0.016001124960452,2.3,4.3,0.367676585912705,
191,63.2455532033676,0.129,81.5,0.396329229204004,0.020681295897501,2.3,4.3,0.367169141769409,
192,63.2455532033676,0.129,129,0.420546039119696,0.027385324537058,2.3,4.3,0.36648216843605,
193,63.2455532033676,0.129,205,0.383710113748429,0.03699864862397,2.3,4.3,0.365964353084564,
194,63.2455532033676,0.205,20.5,0.35726877996237,0.010435516278556,2.3,4.3,0.326636463403702,
195,63.2455532033676,0.205,32.5,0.348825689587765,0.013313188949309,2.3,4.3,0.321057736873627,
196,63.2455532033676,0.205,51.5,0.370252226952248,0.017013053811706,2.3,4.3,0.315678030252457,
197,63.2455532033676,0.205,81.5,0.356168856617547,0.022072698067975,2.3,4.3,0.310526728630066,
198,63.2455532033676,0.205,129,0.342966589736672,0.029124577250151,2.3,4.3,0.305723011493683,
199,63.2455532033676,0.205,205,0.34534129114005,0.037631104156004,2.3,4.3,0.301598161458969,
200,63.2455532033676,0.205,325,0.327591548802542,0.052177581392778,2.3,4.3,0.299093276262283,
201,63.2455532033676,0.325,32.5,0.259103229168016,0.015558406088029,2.3,4.3,0.234067976474762,
202,63.2455532033676,0.325,51.5,0.250121766779311,0.019859103705858,2.3,4.3,0.225148394703865,
203,63.2455532033676,0.325,81.5,0.243579708641589,0.025993922366584,2.3,4.3,0.217072695493698,
204,63.2455532033676,0.325,129,0.230817140657911,0.033520143197785,2.3,4.3,0.209691122174263,
205,63.2455532033676,0.325,205,0.223319945701669,0.044588115008374,2.3,4.3,0.2031010389328,
206,63.2455532033676,0.325,325,0.215544707700183,0.059134592245149,2.3,4.3,0.197799816727638,
207,63.2455532033676,0.325,515,0.217890822239415,0.080638080334294,2.3,4.3,0.194804668426514,
208,63.2455532033676,0.515,51.5,0.10209642788489,0.030262997207811,2.3,4.3,0.091906718909741,
209,63.2455532033676,0.515,81.5,0.092028567215499,0.038579787454054,2.3,4.3,0.08563544601202,
210,63.2455532033676,0.515,129,0.086962332487787,0.050596442562694,2.3,4.3,0.080107040703297,
211,63.2455532033676,0.515,205,0.08129168388518,0.06704028639557,2.3,4.3,0.075290538370609,
212,63.2455532033676,0.515,325,0.077402967535598,0.090441141080816,2.3,4.3,0.071221970021725,
213,63.2455532033676,0.515,515,0.0752658266289,0.118269184490297,2.3,4.3,0.06804496794939,
214,63.2455532033676,0.515,815,0.073131813608395,0.161276160668587,2.3,4.3,0.066277451813221,
215,63.2455532033676,0.815,81.5,0.005290794796051,0.12902092853487,2.3,4.3,0.004816274158657,
216,63.2455532033676,0.815,129,0.004546421629967,0.171395449181126,2.3,4.3,0.004202463198453,
217,63.2455532033676,0.815,205,0.004064563952582,0.209659008869164,2.3,4.3,0.003713737474754,
218,63.2455532033676,0.815,325,0.003596695574463,0.278280434094817,2.3,4.3,0.003325609955937,
219,63.2455532033676,0.815,515,0.003238429264838,0.401609262841384,2.3,4.3,0.003017163369805,
220,63.2455532033676,0.815,815,0.003161654871812,0.58502136713115,2.3,4.3,0.002795970998704,
221,63.2455532033676,0.815,1290,0.002952929313745,0.739972972479401,2.3,4.3,0.002686325227842,
