,rs,x,Q2,sigma,stat_u(%),syst_u(%),norm_c(%),sigma (unshifted),-0.019297310090448
0,88.994381845148,0.000325,1.29,0,0.00744,1.5,2.5,0,
1,88.994381845148,0.000515,1.29,0,0.00715,1.5,2.5,0,
2,88.994381845148,0.000515,2.05,0,0.00925,1.5,2.5,0,
3,88.994381845148,0.000815,1.29,0,0.00705,1.5,2.5,0,
4,88.994381845148,0.000815,2.05,0,0.0089,1.5,2.5,0,
5,88.994381845148,0.000815,3.25,0.594188152773593,0.0111,1.5,2.5,0.602335512638092,
6,88.994381845148,0.00129,1.29,0,0.0071,1.5,2.5,0,
7,88.994381845148,0.00129,2.05,0,0.0088,1.5,2.5,0,
8,88.994381845148,0.00129,3.25,0.570836556316386,0.0107,1.5,2.5,0.562679886817932,
9,88.994381845148,0.00129,5.15,0.643864746564045,0.0135,1.5,2.5,0.653416514396668,
10,88.994381845148,0.00205,1.29,0,0.00723,1.5,2.5,0,
11,88.994381845148,0.00205,2.05,0,0.00886,1.5,2.5,0,
12,88.994381845148,0.00205,3.25,0.504758381052194,0.0106,1.5,2.5,0.516179263591766,
13,88.994381845148,0.00205,5.15,0.624105454641451,0.013,1.5,2.5,0.606654763221741,
14,88.994381845148,0.00205,8.15,0.683447260993111,0.0167,1.5,2.5,0.686526477336883,
15,88.994381845148,0.00325,1.29,0,0.00741,1.5,2.5,0,
16,88.994381845148,0.00325,2.05,0,0.009,1.5,2.5,0,
17,88.994381845148,0.00325,3.25,0.471466620986461,0.0106,1.5,2.5,0.47607296705246,
18,88.994381845148,0.00325,5.15,0.564623148560904,0.0129,1.5,2.5,0.556738018989563,
19,88.994381845148,0.00325,8.15,0.638242926525923,0.0161,1.5,2.5,0.636112809181213,
20,88.994381845148,0.00325,12.9,0.719974754288158,0.0209,1.5,2.5,0.704558849334717,
21,88.994381845148,0.00515,1.29,0,0.00762,1.5,2.5,0,
22,88.994381845148,0.00515,2.05,0,0.00923,1.5,2.5,0,
23,88.994381845148,0.00515,3.25,0.457406139538702,0.0108,1.5,2.5,0.440803617238998,
24,88.994381845148,0.00515,5.15,0.526595657547059,0.013,1.5,2.5,0.510290503501892,
25,88.994381845148,0.00515,8.15,0.590907926797464,0.0161,1.5,2.5,0.579966604709625,
26,88.994381845148,0.00515,12.9,0.637142065497269,0.0203,1.5,2.5,0.647399604320526,
27,88.994381845148,0.00515,20.5,0.695918251134639,0.0265,1.5,2.5,0.70285552740097,
28,88.994381845148,0.00815,1.29,0,0.00783,1.5,2.5,0,
29,88.994381845148,0.00815,2.05,0,0.00947,1.5,2.5,0,
30,88.994381845148,0.00815,3.25,0.414908973303304,0.0111,1.5,2.5,0.41400882601738,
31,88.994381845148,0.00815,5.15,0.462199330954008,0.0133,1.5,2.5,0.47108182311058,
32,88.994381845148,0.00815,8.15,0.526682303232967,0.0162,1.5,2.5,0.528542995452881,
33,88.994381845148,0.00815,12.9,0.594932631119218,0.0202,1.5,2.5,0.58551299571991,
34,88.994381845148,0.00815,20.5,0.648916531494677,0.0261,1.5,2.5,0.639299035072327,
35,88.994381845148,0.00815,32.5,0.675021877915955,0.0345,1.5,2.5,0.679448843002319,
36,88.994381845148,0.0129,2.05,0,0.00972,1.5,2.5,0,
37,88.994381845148,0.0129,3.25,0.38560916627255,0.0114,1.5,2.5,0.38882178068161,
38,88.994381845148,0.0129,5.15,0.43201534497513,0.0136,1.5,2.5,0.43510428071022,
39,88.994381845148,0.0129,8.15,0.469896423721622,0.0166,1.5,2.5,0.481299996376038,
40,88.994381845148,0.0129,12.9,0.527108477279357,0.0206,1.5,2.5,0.527056515216827,
41,88.994381845148,0.0129,20.5,0.567512196023747,0.026,1.5,2.5,0.571481466293335,
42,88.994381845148,0.0129,32.5,0.612064754638932,0.0339,1.5,2.5,0.610547959804535,
43,88.994381845148,0.0129,51.5,0.65286666828233,0.045,1.5,2.5,0.638751447200775,
44,88.994381845148,0.0205,3.25,0.370781677343891,0.0117,1.5,2.5,0.371150851249695,
45,88.994381845148,0.0205,5.15,0.40891013328997,0.014,1.5,2.5,0.406838119029999,
46,88.994381845148,0.0205,8.15,0.44697827355043,0.017,1.5,2.5,0.442095577716827,
47,88.994381845148,0.0205,12.9,0.474977429871652,0.0211,1.5,2.5,0.476590573787689,
48,88.994381845148,0.0205,20.5,0.502268822075724,0.0266,1.5,2.5,0.510127127170563,
49,88.994381845148,0.0205,32.5,0.545446435961321,0.034,1.5,2.5,0.540615975856781,
50,88.994381845148,0.0205,51.5,0.553479357031079,0.0442,1.5,2.5,0.567267060279846,
51,88.994381845148,0.0205,81.5,0.573957681975811,0.0594,1.5,2.5,0.584245443344116,
52,88.994381845148,0.0325,5.15,0.389240607177287,0.0145,1.5,2.5,0.384670168161392,
53,88.994381845148,0.0325,8.15,0.400625419811524,0.0176,1.5,2.5,0.409183591604233,
54,88.994381845148,0.0325,12.9,0.442282146367768,0.0217,1.5,2.5,0.433708041906357,
55,88.994381845148,0.0325,20.5,0.466525688495482,0.0273,1.5,2.5,0.45729386806488,
56,88.994381845148,0.0325,32.5,0.478521886321306,0.0345,1.5,2.5,0.478711366653442,
57,88.994381845148,0.0325,51.5,0.495636733816596,0.0444,1.5,2.5,0.498048216104507,
58,88.994381845148,0.0325,81.5,0.520073638607846,0.0587,1.5,2.5,0.513718843460083,
59,88.994381845148,0.0325,129,0.518038238106615,0.0791,1.5,2.5,0.521956980228424,
60,88.994381845148,0.0515,8.15,0.380504596131406,0.0182,1.5,2.5,0.381338655948639,
61,88.994381845148,0.0515,12.9,0.396801814924372,0.0226,1.5,2.5,0.397159844636917,
62,88.994381845148,0.0515,20.5,0.411177867097655,0.0282,1.5,2.5,0.412094265222549,
63,88.994381845148,0.0515,32.5,0.434562348318128,0.0359,1.5,2.5,0.425376534461975,
64,88.994381845148,0.0515,51.5,0.44040607712322,0.0457,1.5,2.5,0.437190055847168,
65,88.994381845148,0.0515,81.5,0.456029825927082,0.0595,1.5,2.5,0.447066575288773,
66,88.994381845148,0.0515,129,0.458306356497458,0.079,1.5,2.5,0.454107820987701,
67,88.994381845148,0.0515,205,0.454337576362833,0.105,1.5,2.5,0.455441296100616,
68,88.994381845148,0.0815,12.9,0.36211877178734,0.0234,1.5,2.5,0.363862425088882,
69,88.994381845148,0.0815,20.5,0.373558045039587,0.0292,1.5,2.5,0.370861500501633,
70,88.994381845148,0.0815,32.5,0.391425886840207,0.0369,1.5,2.5,0.376906901597977,
71,88.994381845148,0.0815,51.5,0.3780238579104,0.0474,1.5,2.5,0.382011920213699,
72,88.994381845148,0.0815,81.5,0.386040430041913,0.06,1.5,2.5,0.386020839214325,
73,88.994381845148,0.0815,129,0.383096660867285,0.0798,1.5,2.5,0.388745814561844,
74,88.994381845148,0.0815,205,0.396950387650527,0.106,1.5,2.5,0.389316141605377,
75,88.994381845148,0.0815,325,0.382293389399222,0.144,1.5,2.5,0.385264128446579,
76,88.994381845148,0.129,20.5,0.339395009090721,0.0306,1.5,2.5,0.333582580089569,
77,88.994381845148,0.129,32.5,0.331591925259415,0.0388,1.5,2.5,0.333316147327423,
78,88.994381845148,0.129,51.5,0.326497930683729,0.0491,1.5,2.5,0.332666009664535,
79,88.994381845148,0.129,81.5,0.334681066830155,0.063,1.5,2.5,0.331607043743134,
80,88.994381845148,0.129,129,0.332317093887273,0.0823,1.5,2.5,0.330010026693344,
81,88.994381845148,0.129,205,0.326576502483773,0.108,1.5,2.5,0.327561944723129,
82,88.994381845148,0.129,325,0.327020460297572,0.143,1.5,2.5,0.323307305574417,
83,88.994381845148,0.129,515,0.314189792533493,0.2,1.5,2.5,0.314649075269699,
84,88.994381845148,0.205,32.5,0.274956209038936,0.0414,1.5,2.5,0.277561575174332,
85,88.994381845148,0.205,51.5,0.270181740435495,0.053,1.5,2.5,0.272251069545746,
86,88.994381845148,0.205,81.5,0.271585855780358,0.0685,1.5,2.5,0.267106384038925,
87,88.994381845148,0.205,129,0.267522286424369,0.087,1.5,2.5,0.262029677629471,
88,88.994381845148,0.205,205,0.262322273476237,0.116,1.5,2.5,0.25681060552597,
89,88.994381845148,0.205,325,0.249703192785145,0.15,1.5,2.5,0.251082986593246,
90,88.994381845148,0.205,515,0.243348451217087,0.2,1.5,2.5,0.243674665689468,
91,88.994381845148,0.205,815,0.231020590241142,0.272,1.5,2.5,0.231743395328522,
92,88.994381845148,0.325,51.5,0.184090309948375,0.0626,1.5,2.5,0.182534888386726,
93,88.994381845148,0.325,81.5,0.173512051210749,0.0803,1.5,2.5,0.175529673695564,
94,88.994381845148,0.325,129,0.170514262282225,0.104,1.5,2.5,0.169030964374542,
95,88.994381845148,0.325,205,0.162475116201075,0.135,1.5,2.5,0.162881031632423,
96,88.994381845148,0.325,325,0.155686558907516,0.177,1.5,2.5,0.156949371099472,
97,88.994381845148,0.325,515,0.151438304153909,0.235,1.5,2.5,0.150753349065781,
98,88.994381845148,0.325,815,0.143489494745889,0.31,1.5,2.5,0.143218263983727,
99,88.994381845148,0.325,1290,0.133072778374287,0.424,1.5,2.5,0.131840944290161,
100,88.994381845148,0.515,81.5,0.064287986722733,0.126,1.5,2.5,0.064627185463905,
101,88.994381845148,0.515,129,0.060288245197011,0.157,1.5,2.5,0.060287822037935,
102,88.994381845148,0.515,205,0.05665627352297,0.212,1.5,2.5,0.056452054530382,
103,88.994381845148,0.515,325,0.053376916659449,0.275,1.5,2.5,0.053013477474451,
104,88.994381845148,0.515,515,0.049584217373075,0.364,1.5,2.5,0.04981953650713,
105,88.994381845148,0.515,815,0.047382242485138,0.495,1.5,2.5,0.046640321612358,
106,88.994381845148,0.515,1290,0.040986090753217,0.663,1.5,2.5,0.042980369180441,
107,88.994381845148,0.515,2050,0.038604370528588,1.06,1.5,2.5,0.037769731134176,
108,88.994381845148,0.815,129,0.003367421389757,0.514,1.5,2.5,0.003318949835375,
109,88.994381845148,0.815,205,0.002909767576916,0.727,1.5,2.5,0.002934420015663,
110,88.994381845148,0.815,325,0.002519149543061,0.944,1.5,2.5,0.002623264677823,
111,88.994381845148,0.815,515,0.002379144728136,0.908,1.5,2.5,0.002363435458392,
112,88.994381845148,0.815,815,0.002128308867353,1.41,1.5,2.5,0.00214813137427,
113,88.994381845148,0.815,1290,0.001961584166652,2.6,1.5,2.5,0.001965238014236,
114,88.994381845148,0.815,2050,0.001847083175113,2.06,1.5,2.5,0.001805861480534,
115,88.994381845148,0.815,3250,0.001696880742686,3.36,1.5,2.5,0.001661307411268,
