,rs,x,Q2,sigma,stat_u(%),syst_u(%),norm_c(%),sigma (unshifted),1.16980570350536
131,63.2455532033676,0.000815,1.29,0,0.00777,2.3,4.3,0,
132,63.2455532033676,0.00129,1.29,0,0.00756,2.3,4.3,0,
133,63.2455532033676,0.00129,2.05,0,0.00968,2.3,4.3,0,
134,63.2455532033676,0.00205,1.29,0,0.00753,2.3,4.3,0,
135,63.2455532033676,0.00205,2.05,0,0.00944,2.3,4.3,0,
136,63.2455532033676,0.00205,3.25,0.546012439104053,0.0116,2.3,4.3,0.513425052165985,
137,63.2455532033676,0.00325,1.29,0,0.00761,2.3,4.3,0,
138,63.2455532033676,0.00325,2.05,0,0.0094,2.3,4.3,0,
139,63.2455532033676,0.00325,3.25,0.497808146649739,0.0113,2.3,4.3,0.478402853012085,
140,63.2455532033676,0.00325,5.15,0.577508360516329,0.0142,2.3,4.3,0.55155611038208,
141,63.2455532033676,0.00515,1.29,0,0.00774,2.3,4.3,0,
142,63.2455532033676,0.00515,2.05,0,0.00947,2.3,4.3,0,
143,63.2455532033676,0.00515,3.25,0.469638626659831,0.0113,2.3,4.3,0.446904361248016,
144,63.2455532033676,0.00515,5.15,0.53867367081214,0.0139,2.3,4.3,0.513590514659882,
145,63.2455532033676,0.00515,8.15,0.597886927205401,0.0177,2.3,4.3,0.57521915435791,
146,63.2455532033676,0.00815,1.29,0,0.0079,2.3,4.3,0,
147,63.2455532033676,0.00815,2.05,0,0.00962,2.3,4.3,0,
148,63.2455532033676,0.00815,3.25,0.428089961915709,0.0114,2.3,4.3,0.420131385326386,
149,63.2455532033676,0.00815,5.15,0.497547468374584,0.0138,2.3,4.3,0.476527750492096,
150,63.2455532033676,0.00815,8.15,0.580994731388362,0.0173,2.3,4.3,0.531835496425629,
151,63.2455532033676,0.00815,12.9,0.628256853668145,0.0223,2.3,4.3,0.581790864467621,
152,63.2455532033676,0.0129,1.29,0,0.00809,2.3,4.3,0,
153,63.2455532033676,0.0129,2.05,0,0.00981,2.3,4.3,0,
154,63.2455532033676,0.0129,3.25,0.414735715164077,0.0116,2.3,4.3,0.397040724754333,
155,63.2455532033676,0.0129,5.15,0.474553874367581,0.014,2.3,4.3,0.443262875080109,
156,63.2455532033676,0.0129,8.15,0.498356660479154,0.0173,2.3,4.3,0.488905727863312,
157,63.2455532033676,0.0129,12.9,0.548912951312306,0.0219,2.3,4.3,0.53272420167923,
158,63.2455532033676,0.0129,20.5,0.580512891166271,0.0286,2.3,4.3,0.571014046669006,
159,63.2455532033676,0.0205,2.05,0,0.01,2.3,4.3,0,
160,63.2455532033676,0.0205,3.25,0.390568323507856,0.0118,2.3,4.3,0.381713956594467,
161,63.2455532033676,0.0205,5.15,0.440123472551641,0.0143,2.3,4.3,0.417451858520508,
162,63.2455532033676,0.0205,8.15,0.46767368402419,0.0175,2.3,4.3,0.452699363231659,
163,63.2455532033676,0.0205,12.9,0.519722618314956,0.022,2.3,4.3,0.486865133047104,
164,63.2455532033676,0.0205,20.5,0.52798287979836,0.0283,2.3,4.3,0.518892228603363,
165,63.2455532033676,0.0205,32.5,0.569436994767397,0.0373,2.3,4.3,0.544408857822418,
166,63.2455532033676,0.0325,3.25,0.394349286027792,0.012,2.3,4.3,0.372362792491913,
167,63.2455532033676,0.0325,5.15,0.41287380587062,0.0146,2.3,4.3,0.397855162620544,
168,63.2455532033676,0.0325,8.15,0.438542662979707,0.0179,2.3,4.3,0.423086047172546,
169,63.2455532033676,0.0325,12.9,0.46649272949915,0.0224,2.3,4.3,0.447782427072525,
170,63.2455532033676,0.0325,20.5,0.477300827205562,0.0284,2.3,4.3,0.471232503652573,
171,63.2455532033676,0.0325,32.5,0.526271536099293,0.0368,2.3,4.3,0.491655379533768,
172,63.2455532033676,0.0325,51.5,0.536707403925312,0.049,2.3,4.3,0.507276177406311,
173,63.2455532033676,0.0515,5.15,0.403079920166201,0.015,2.3,4.3,0.381744384765625,
174,63.2455532033676,0.0515,8.15,0.425054110340939,0.0184,2.3,4.3,0.399387806653976,
175,63.2455532033676,0.0515,12.9,0.425010656140195,0.0229,2.3,4.3,0.415719449520111,
176,63.2455532033676,0.0515,20.5,0.442761982986471,0.0291,2.3,4.3,0.430980384349823,
177,63.2455532033676,0.0515,32.5,0.465291982518438,0.0372,2.3,4.3,0.444374322891235,
178,63.2455532033676,0.0515,51.5,0.478020586498083,0.0487,2.3,4.3,0.455575972795486,
179,63.2455532033676,0.0515,81.5,0.471955096460738,0.0657,2.3,4.3,0.462805241346359,
180,63.2455532033676,0.0815,8.15,0.405787133967991,0.0189,2.3,4.3,0.380256354808807,
181,63.2455532033676,0.0815,12.9,0.400093677598615,0.0237,2.3,4.3,0.38882577419281,
182,63.2455532033676,0.0815,20.5,0.431697244632921,0.0298,2.3,4.3,0.396512389183044,
183,63.2455532033676,0.0815,32.5,0.439152988545009,0.038,2.3,4.3,0.403109848499298,
184,63.2455532033676,0.0815,51.5,0.424101383493678,0.0491,2.3,4.3,0.408428430557251,
185,63.2455532033676,0.0815,81.5,0.435952390989776,0.065,2.3,4.3,0.41205170750618,
186,63.2455532033676,0.0815,129,0.427740052342413,0.0866,2.3,4.3,0.412744402885437,
187,63.2455532033676,0.129,12.9,0.37920827385145,0.0245,2.3,4.3,0.366972237825394,
188,63.2455532033676,0.129,20.5,0.388960538904226,0.031,2.3,4.3,0.367542803287506,
189,63.2455532033676,0.129,32.5,0.39194823525659,0.0392,2.3,4.3,0.36771947145462,
190,63.2455532033676,0.129,51.5,0.40496631861425,0.0506,2.3,4.3,0.367303967475891,
191,63.2455532033676,0.129,81.5,0.39025221053464,0.0654,2.3,4.3,0.366214394569397,
192,63.2455532033676,0.129,129,0.373350865482764,0.0866,2.3,4.3,0.364013761281967,
193,63.2455532033676,0.129,205,0.376419312079308,0.117,2.3,4.3,0.359492689371109,
194,63.2455532033676,0.205,20.5,0.34644802270171,0.033,2.3,4.3,0.326599270105362,
195,63.2455532033676,0.205,32.5,0.326491735083548,0.0421,2.3,4.3,0.320964634418488,
196,63.2455532033676,0.205,51.5,0.320526332855949,0.0538,2.3,4.3,0.315445363521576,
197,63.2455532033676,0.205,81.5,0.330287881814856,0.0698,2.3,4.3,0.309944063425064,
198,63.2455532033676,0.205,129,0.326056431402292,0.0921,2.3,4.3,0.304254025220871,
199,63.2455532033676,0.205,205,0.312179605332394,0.119,2.3,4.3,0.29783222079277,
200,63.2455532033676,0.205,325,0.295393731871991,0.165,2.3,4.3,0.289439052343369,
201,63.2455532033676,0.325,32.5,0.240438064394253,0.0492,2.3,4.3,0.234020963311195,
202,63.2455532033676,0.325,51.5,0.227933351731109,0.0628,2.3,4.3,0.225034162402153,
203,63.2455532033676,0.325,81.5,0.224742153578204,0.0822,2.3,4.3,0.216794237494469,
204,63.2455532033676,0.325,129,0.221620645423375,0.106,2.3,4.3,0.209009096026421,
205,63.2455532033676,0.325,205,0.212735006227989,0.141,2.3,4.3,0.201405182480812,
206,63.2455532033676,0.325,325,0.198083063063228,0.187,2.3,4.3,0.193568378686905,
207,63.2455532033676,0.325,515,0.199577614077235,0.255,2.3,4.3,0.184222549200058,
208,63.2455532033676,0.515,51.5,0.093354189977337,0.0957,2.3,4.3,0.091876223683357,
209,63.2455532033676,0.515,81.5,0.089874163334445,0.122,2.3,4.3,0.085563994944096,
210,63.2455532033676,0.515,129,0.082337921100494,0.16,2.3,4.3,0.079938471317291,
211,63.2455532033676,0.515,205,0.077306027539707,0.212,2.3,4.3,0.074887163937092,
212,63.2455532033676,0.515,325,0.073401705276658,0.286,2.3,4.3,0.070253700017929,
213,63.2455532033676,0.515,515,0.069770730091504,0.374,2.3,4.3,0.065705992281437,
214,63.2455532033676,0.515,815,0.062935507871726,0.51,2.3,4.3,0.060636606067419,
215,63.2455532033676,0.815,81.5,0.004879049018083,0.408,2.3,4.3,0.004813286941499,
216,63.2455532033676,0.815,129,0.004387186728783,0.542,2.3,4.3,0.004195855464786,
217,63.2455532033676,0.815,205,0.004010860633547,0.663,2.3,4.3,0.003698829794303,
218,63.2455532033676,0.815,325,0.003452138785642,0.88,2.3,4.3,0.003291761036962,
219,63.2455532033676,0.815,515,0.003125896208728,1.27,2.3,4.3,0.002939667319879,
220,63.2455532033676,0.815,815,0.002743274242041,1.85,2.3,4.3,0.002617779420689,
221,63.2455532033676,0.815,1290,0.002391047770699,2.34,2.3,4.3,0.002277278807014,
